7729,512
729,512
373,512
513,512
409,512
277,512
221,512
174,512
203,512
188,512
252,512
220,512
200,512
248,512
169,512
184,512
174,512
202,512
157,512
217,512
158,512
219,512
179,512
184,512
274,512
231,512
187,512
189,512
186,512
217,512
171,512
301,512
440,512
222,512
204,512
250,512
195,512
172,512
216,512
183,512
452,512
186,512
224,512
182,512
188,512
230,512
191,512
213,512
156,512
226,512
189,512
255,512
182,512
228,512
181,512
213,512
169,512
231,512
306,512
257,512
182,512
232,512
310,512
198,512
178,512
230,512
174,512
168,512
205,512
167,512
160,512
197,512
207,512
193,512
164,512
173,512
161,512
199,512
173,512
202,512
151,512
176,512
162,512
201,512
204,512
169,512
197,512
166,512
205,512
160,512
163,512
155,512
193,512
234,512
164,512
207,512
239,512
156,512
195,512
162,512
198,512
158,512
239,512
172,512
194,512
234,512
159,512
201,512
229,512
153,512
198,512
161,512
175,512
167,512
159,512
152,512
160,512
162,512
154,512
194,512
238,512
157,512
192,512
161,512
159,512
211,512
163,512
164,512
157,512
231,512
161,512
175,512
164,512
165,512
154,512
173,512
152,512
240,512
170,512
156,512
159,512
167,512
156,512
164,512
164,512
199,512
158,512
151,512
228,512
157,512
165,512
164,512
196,512
151,512
164,512
159,512
162,512
157,512
230,512
161,512
172,512
165,512
200,512
156,512
161,512
167,512
162,512
162,512
172,512
163,512
239,512
172,512
204,512
201,512
165,512
235,512
169,512
160,512
195,512
162,512
158,512
170,512
197,512
156,512
159,512
174,512
192,512
151,512
239,512
160,512
195,512
206,512
149,512
228,512
171,512
191,512
153,512
159,512
200,512
161,512
231,512
167,512
200,512
198,512
164,512
204,512
163,512
202,512
202,512
153,512
203,512
166,512
193,512
190,512
160,512
158,512
181,512
169,512
198,512
202,512
169,512
240,512
167,512
198,512
166,512
165,512
201,512
201,512
169,512
255,512
176,512
199,512
202,512
156,512
241,512
184,512
203,512
196,512
165,512
195,512
171,512
197,512
178,512
156,512
171,512
175,512
212,512
168,512
160,512
154,512
157,512
165,512
171,512
165,512
195,512
220,512
239,512
195,512
228,512
206,512
168,512
191,512
161,512
160,512
199,512
188,512
172,512
202,512
154,512
193,512
161,512
203,512
167,512
233,512
207,512
166,512
209,512
275,512
195,512
180,512
212,512
179,512
435,512
252,512
179,512
226,512
202,512
172,512
238,512
260,512
160,512
191,512
194,512
233,512
221,512
176,512
478,512
192,512
243,512
190,512
215,512
196,512
203,512
306,512
202,512
241,512
482,512
221,512
162,512
230,512
547,512
249,512
200,512
438,512
189,512
447,512
176,512
199,512
209,512
268,512
240,512
179,512
206,512
519,512
176,512
348,512
239,512
237,512
232,512
447,512
243,512
488,512
184,512
292,512
196,512
179,512
472,512
201,512
205,512
195,512
440,512
213,512
179,512
437,512
302,512
441,512
225,512
298,512
517,512
257,512
447,512
520,512
218,512
329,512
171,512
210,512
162,512
169,512
211,512
170,512
203,512
167,512
154,512
166,512
181,512
199,512
162,512
205,512
176,512
153,512
173,512
200,512
191,512
203,512
172,512
204,512
176,512
200,512
161,512
152,512
190,512
155,512
154,512
192,512
167,512
200,512
179,512
198,512
190,512
156,512
168,512
161,512
184,512
170,512
207,512
158,512
159,512
200,512
161,512
203,512
164,512
193,512
153,512
198,512
157,512
194,512
155,512
157,512
196,512
170,512
153,512
177,512
159,512
155,512
205,512
173,512
164,512
166,512
155,512
161,512
155,512
196,512
151,512
205,512
180,512
157,512
199,512
187,512
196,512
164,512
181,512
164,512
190,512
180,512
184,512
168,512
167,512
168,512
200,512
164,512
196,512
163,512
197,512
181,512
197,512
165,512
183,512
162,512
162,512
181,512
156,512
166,512
165,512
200,512
155,512
165,512
177,512
160,512
193,512
237,512
166,512
201,512
160,512
164,512
192,512
165,512
213,512
168,512
210,512
194,512
166,512
159,512
207,512
197,512
162,512
159,512
211,512
261,512
163,512
175,512
198,512
156,512
168,512
161,512
164,512
194,512
163,512
231,512
167,512
240,512
173,512
211,512
192,512
164,512
164,512
165,512
156,512
204,512
166,512
192,512
170,512
