7,200
8,400
4,600
7,800
9,1000
11,1200
8,1400
6,1600
7,1800
9,2000
9,2200
9,2400
8,2600
6,2800
7,3000
9,3200
8,3400
8,3600
7,3800
9,4000
14,4200
8,4400
8,4600
7,4800
8,5000
9,5200
11,5400
9,5600
11,5800
9,6000
6,6200
7,6400
7,6600
10,6800
9,7000
9,7200
10,7400
7,7600
10,7800
9,8000
9,8200
10,8400
8,8600
9,8800
11,9000
13,9200
13,9400
10,9600
13,9800
11,10000
12,10200
16,10400
12,10600
12,10800
13,11000
12,11200
11,11400
12,11600
11,11800
13,12000
12,12200
16,12400
13,12600
14,12800
14,13000
13,13200
10,13400
14,13600
11,13800
13,14000
18,14200
12,14400
17,14600
15,14800
16,15000
14,15200
13,15400
14,15600
12,15800
13,16000
14,16200
19,16400
13,16600
15,16800
13,17000
17,17200
13,17400
12,17600
13,17800
14,18000
17,18200
14,18400
17,18600
13,18800
18,19000
14,19200
16,19400
14,19600
14,19800
15,20000
15,20200
15,20400
15,20600
14,20800
14,21000
15,21200
15,21400
18,21600
14,21800
15,22000
11,22200
12,22400
16,22600
12,22800
17,23000
15,23200
17,23400
17,23600
17,23800
14,24000
15,24200
16,24400
15,24600
14,24800
14,25000
15,25200
16,25400
15,25600
14,25800
15,26000
16,26200
16,26400
17,26600
15,26800
15,27000
18,27200
16,27400
15,27600
16,27800
15,28000
16,28200
16,28400
25,28600
16,28800
21,29000
17,29200
17,29400
18,29600
16,29800
16,30000
18,30200
16,30400
21,30600
17,30800
17,31000
17,31200
14,31400
20,31600
18,31800
14,32000
16,32200
16,32400
16,32600
16,32800
19,33000
16,33200
18,33400
17,33600
16,33800
18,34000
16,34200
21,34400
17,34600
17,34800
18,35000
19,35200
17,35400
24,35600
19,35800
18,36000
17,36200
17,36400
17,36600
17,36800
22,37000
18,37200
17,37400
18,37600
19,37800
20,38000
18,38200
20,38400
28,38600
26,38800
18,39000
28,39200
24,39400
21,39600
29,39800
20,40000
18,40200
21,40400
19,40600
24,40800
20,41000
21,41200
19,41400
21,41600
46,41800
19,42000
21,42200
21,42400
20,42600
20,42800
20,43000
19,43200
21,43400
27,43600
28,43800
40,44000
21,44200
22,44400
27,44600
22,44800
28,45000
26,45200
22,45400
23,45600
30,45800
24,46000
22,46200
35,46400
22,46600
22,46800
28,47000
28,47200
44,47400
34,47600
36,47800
28,48000
22,48200
28,48400
22,48600
24,48800
36,49000
32,49200
21,49400
22,49600
34,49800
41,50000
28,50200
29,50400
29,50600
46,50800
30,51000
26,51200
31,51400
28,51600
33,51800
22,52000
44,52200
27,52400
36,52600
26,52800
35,53000
25,53200
36,53400
38,53600
28,53800
26,54000
40,54200
28,54400
33,54600
43,54800
33,55000
29,55200
35,55400
26,55600
27,55800
38,56000
38,56200
26,56400
26,56600
26,56800
38,57000
26,57200
34,57400
27,57600
35,57800
39,58000
33,58200
27,58400
36,58600
33,58800
27,59000
26,59200
27,59400
39,59600
27,59800
29,60000
36,60200
39,60400
41,60600
36,60800
37,61000
46,61200
39,61400
41,61600
28,61800
38,62000
38,62200
39,62400
30,62600
39,62800
39,63000
38,63200
38,63400
39,63600
42,63800
30,64000
38,64200
45,64400
39,64600
39,64800
41,65000
39,65200
42,65400
46,65600
56,65800
39,66000
40,66200
40,66400
41,66600
40,66800
52,67000
31,67200
48,67400
40,67600
42,67800
45,68000
56,68200
31,68400
43,68600
42,68800
61,69000
76,69200
33,69400
47,69600
42,69800
33,70000
52,70200
43,70400
48,70600
45,70800
43,71000
50,71200
133,71400
47,71600
147,71800
47,72000
43,72200
52,72400
43,72600
128,72800
57,73000
44,73200
108,73400
57,73600
53,73800
157,74000
51,74200
54,74400
57,74600
120,74800
141,75000
67,75200
50,75400
48,75600
154,75800
121,76000
50,76200
88,76400
130,76600
116,76800
51,77000
59,77200
55,77400
96,77600
59,77800
114,78000
44,78200
108,78400
158,78600
58,78800
151,79000
180,79200
264,79400
62,79600
111,79800
183,80000
168,80200
78,80400
108,80600
59,80800
60,81000
60,81200
82,81400
176,81600
95,81800
128,82000
131,82200
98,82400
52,82600
42,82800
61,83000
84,83200
180,83400
110,83600
119,83800
173,84000
170,84200
172,84400
71,84600
129,84800
72,85000
72,85200
72,85400
98,85600
77,85800
125,86000
108,86200
68,86400
62,86600
98,86800
102,87000
121,87200
75,87400
132,87600
181,87800
73,88000
99,88200
207,88400
116,88600
83,88800
73,89000
128,89200
72,89400
126,89600
165,89800
95,90000
83,90200
124,90400
204,90600
207,90800
217,91000
189,91200
166,91400
223,91600
216,91800
204,92000
77,92200
65,92400
220,92600
212,92800
225,93000
217,93200
87,93400
179,93600
237,93800
220,94000
80,94200
149,94400
131,94600
148,94800
240,95000
203,95200
238,95400
209,95600
96,95800
136,96000
93,96200
77,96400
137,96600
98,96800
85,97000
78,97200
90,97400
73,97600
172,97800
252,98000
107,98200
79,98400
141,98600
220,98800
104,99000
120,99200
235,99400
267,99600
247,99800
217,100000
235,100200
