39,200
45,400
41,600
41,800
40,1000
41,1200
39,1400
39,1600
39,1800
55,2000
43,2200
42,2400
41,2600
42,2800
44,3000
54,3200
43,3400
43,3600
45,3800
42,4000
41,4200
44,4400
42,4600
49,4800
49,5000
44,5200
43,5400
41,5600
41,5800
45,6000
45,6200
44,6400
43,6600
42,6800
43,7000
43,7200
44,7400
50,7600
45,7800
45,8000
46,8200
47,8400
44,8600
45,8800
48,9000
47,9200
47,9400
44,9600
44,9800
49,10000
54,10200
46,10400
58,10600
57,10800
48,11000
46,11200
52,11400
45,11600
58,11800
57,12000
61,12200
60,12400
83,12600
54,12800
129,13000
221,13200
100,13400
103,13600
123,13800
102,14000
432,14200
244,14400
194,14600
124,14800
245,15000
125,15200
286,15400
603,15600
168,15800
486,16000
149,16200
105,16400
94,16600
229,16800
151,17000
85,17200
82,17400
90,17600
78,17800
72,18000
91,18200
76,18400
74,18600
77,18800
99,19000
92,19200
112,19400
161,19600
90,19800
93,20000
93,20200
92,20400
113,20600
95,20800
210,21000
254,21200
238,21400
300,21600
570,21800
303,22000
215,22200
175,22400
159,22600
182,22800
148,23000
133,23200
126,23400
114,23600
133,23800
136,24000
110,24200
114,24400
262,24600
123,24800
97,25000
170,25200
102,25400
89,25600
102,25800
111,26000
94,26200
85,26400
86,26600
104,26800
103,27000
86,27200
91,27400
118,27600
165,27800
110,28000
130,28200
182,28400
153,28600
131,28800
132,29000
138,29200
112,29400
110,29600
176,29800
233,30000
327,30200
377,30400
490,30600
260,30800
199,31000
200,31200
170,31400
147,31600
150,31800
146,32000
143,32200
119,32400
104,32600
101,32800
106,33000
121,33200
115,33400
104,33600
110,33800
118,34000
106,34200
210,34400
103,34600
105,34800
98,35000
102,35200
110,35400
89,35600
105,35800
98,36000
115,36200
90,36400
93,36600
89,36800
95,37000
88,37200
87,37400
93,37600
88,37800
97,38000
88,38200
126,38400
88,38600
85,38800
82,39000
93,39200
91,39400
102,39600
102,39800
119,40000
90,40200
98,40400
126,40600
89,40800
99,41000
139,41200
649,41400
1057,41600
360,41800
376,42000
311,42200
267,42400
225,42600
154,42800
274,43000
1247,43200
437,43400
395,43600
362,43800
379,44000
535,44200
472,44400
441,44600
424,44800
379,45000
324,45200
283,45400
227,45600
233,45800
186,46000
372,46200
313,46400
272,46600
230,46800
175,47000
130,47200
288,47400
233,47600
188,47800
159,48000
153,48200
135,48400
138,48600
197,48800
127,49000
95,49200
96,49400
96,49600
96,49800
92,50000
111,50200
99,50400
86,50600
111,50800
102,51000
85,51200
157,51400
102,51600
420,51800
364,52000
302,52200
243,52400
173,52600
103,52800
88,53000
107,53200
117,53400
114,53600
162,53800
342,54000
240,54200
139,54400
148,54600
121,54800
139,55000
130,55200
104,55400
127,55600
152,55800
107,56000
96,56200
104,56400
97,56600
118,56800
109,57000
96,57200
123,57400
154,57600
160,57800
102,58000
101,58200
104,58400
101,58600
105,58800
108,59000
98,59200
107,59400
114,59600
154,59800
96,60000
114,60200
103,60400
123,60600
114,60800
114,61000
113,61200
108,61400
112,61600
114,61800
149,62000
113,62200
193,62400
110,62600
112,62800
137,63000
145,63200
161,63400
173,63600
107,63800
100,64000
110,64200
175,64400
126,64600
136,64800
302,65000
394,65200
406,65400
649,65600
561,65800
647,66000
899,66200
759,66400
593,66600
489,66800
397,67000
248,67200
133,67400
122,67600
205,67800
114,68000
111,68200
179,68400
148,68600
137,68800
347,69000
785,69200
611,69400
683,69600
534,69800
546,70000
424,70200
326,70400
1280,70600
1187,70800
1015,71000
968,71200
906,71400
811,71600
656,71800
582,72000
437,72200
422,72400
334,72600
202,72800
251,73000
239,73200
178,73400
153,73600
182,73800
177,74000
276,74200
311,74400
224,74600
284,74800
381,75000
450,75200
245,75400
453,75600
298,75800
204,76000
220,76200
196,76400
291,76600
145,76800
310,77000
229,77200
289,77400
315,77600
296,77800
216,78000
270,78200
359,78400
232,78600
257,78800
273,79000
316,79200
636,79400
468,79600
346,79800
434,80000
314,80200
307,80400
354,80600
265,80800
280,81000
254,81200
270,81400
319,81600
354,81800
286,82000
256,82200
324,82400
430,82600
461,82800
406,83000
273,83200
372,83400
333,83600
192,83800
288,84000
389,84200
186,84400
2111,84600
1964,84800
1799,85000
1722,85200
1381,85400
1233,85600
1041,85800
901,86000
723,86200
434,86400
364,86600
616,86800
423,87000
563,87200
2047,87400
1755,87600
1496,87800
1277,88000
1003,88200
803,88400
539,88600
385,88800
500,89000
470,89200
477,89400
396,89600
456,89800
529,90000
769,90200
519,90400
516,90600
601,90800
368,91000
376,91200
359,91400
384,91600
301,91800
329,92000
289,92200
539,92400
559,92600
398,92800
308,93000
382,93200
526,93400
398,93600
325,93800
358,94000
304,94200
413,94400
347,94600
320,94800
446,95000
543,95200
681,95400
539,95600
379,95800
365,96000
355,96200
407,96400
388,96600
617,96800
288,97000
295,97200
346,97400
379,97600
451,97800
405,98000
891,98200
596,98400
439,98600
315,98800
260,99000
272,99200
531,99400
664,99600
623,99800
440,100000
347,100200
