113,2,500,10
97,2,500,10
293,2,500,10
317,2,500,10
340,2,500,10
158,2,500,10
378,2,500,10
371,2,500,10
325,2,500,10
239,2,500,10
159,2,500,10
243,2,500,10
126,2,500,10
530,2,500,10
494,2,500,10
515,2,500,10
442,2,500,10
348,2,500,10
412,2,500,10
463,2,500,10
162,2,500,10
271,2,500,10
544,2,500,10
339,2,500,10
291,2,500,10
149,2,500,10
359,2,500,10
130,2,500,10
156,2,500,10
129,2,500,10
339,2,500,10
277,2,500,10
261,2,500,10
543,2,500,10
582,2,500,10
504,2,500,10
302,2,500,10
106,2,500,10
93,2,500,10
225,2,500,10
316,2,500,10
242,2,500,10
243,2,500,10
266,2,500,10
303,2,500,10
97,2,500,10
483,2,500,10
235,2,500,10
242,2,500,10
328,2,500,10
234,2,500,10
203,2,500,10
360,2,500,10
282,2,500,10
119,2,500,10
105,2,500,10
246,2,500,10
311,2,500,10
259,2,500,10
117,2,500,10
360,2,500,10
338,2,500,10
213,2,500,10
196,2,500,10
281,2,500,10
351,2,500,10
333,2,500,10
230,2,500,10
216,2,500,10
330,2,500,10
229,2,500,10
214,2,500,10
273,2,500,10
164,2,500,10
242,2,500,10
281,2,500,10
133,2,500,10
148,2,500,10
236,2,500,10
403,2,500,10
327,2,500,10
216,2,500,10
347,2,500,10
413,2,500,10
313,2,500,10
421,2,500,10
387,2,500,10
225,2,500,10
334,2,500,10
282,2,500,10
365,2,500,10
278,2,500,10
261,2,500,10
229,2,500,10
397,2,500,10
388,2,500,10
371,2,500,10
389,2,500,10
442,2,500,10
290,2,500,10
391,2,500,10
311,2,500,10
441,2,500,10
412,2,500,10
364,2,500,10
238,2,500,10
191,2,500,10
298,2,500,10
308,2,500,10
461,2,500,10
398,2,500,10
491,2,500,10
572,2,500,10
605,2,500,10
312,2,500,10
428,2,500,10
459,2,500,10
573,2,500,10
413,2,500,10
381,2,500,10
346,2,500,10
378,2,500,10
589,2,500,10
459,2,500,10
468,2,500,10
411,2,500,10
528,2,500,10
549,2,500,10
660,2,500,10
613,2,500,10
636,2,500,10
604,2,500,10
556,2,500,10
459,2,500,10
411,2,500,10
766,2,500,10
622,2,500,10
578,2,500,10
754,2,500,10
633,2,500,10
602,2,500,10
612,2,500,10
627,2,500,10
665,2,500,10
579,2,500,10
661,2,500,10
769,2,500,10
644,2,500,10
873,2,500,10
534,2,500,10
521,2,500,10
828,2,500,10
585,2,500,10
487,2,500,10
454,2,500,10
806,2,500,10
873,2,500,10
948,2,500,10
899,2,500,10
873,2,500,10
810,2,500,10
896,2,500,10
912,2,500,10
401,2,500,10
846,2,500,10
888,2,500,10
585,2,500,10
919,2,500,10
821,2,500,10
727,2,500,10
702,2,500,10
656,2,500,10
962,2,500,10
724,2,500,10
676,2,500,10
440,2,500,10
889,2,500,10
872,2,500,10
777,2,500,10
876,2,500,10
1028,2,500,10
439,2,500,10
426,2,500,10
1142,2,500,10
1129,2,500,10
984,2,500,10
775,2,500,10
891,2,500,10
647,2,500,10
665,2,500,10
1097,2,500,10
1064,2,500,10
904,2,500,10
749,2,500,10
714,2,500,10
648,2,500,10
810,2,500,10
763,2,500,10
730,2,500,10
827,2,500,10
867,2,500,10
776,2,500,10
710,2,500,10
552,2,500,10
783,2,500,10
719,2,500,10
634,2,500,10
601,2,500,10
554,2,500,10
521,2,500,10
476,2,500,10
758,2,500,10
557,2,500,10
855,2,500,10
623,2,500,10
817,2,500,10
978,2,500,10
933,2,500,10
692,2,500,10
909,2,500,10
895,2,500,10
680,2,500,10
885,2,500,10
724,2,500,10
801,2,500,10
770,2,500,10
882,2,500,10
834,2,500,10
1084,2,500,10
1017,2,500,10
1003,2,500,10
886,2,500,10
878,2,500,10
776,2,500,10
1028,2,500,10
997,2,500,10
923,2,500,10
942,2,500,10
822,2,500,10
1000,2,500,10
1003,2,500,10
953,2,500,10
1028,2,500,10
1358,2,500,10
1126,2,500,10
1206,2,500,10
1175,2,500,10
1225,2,500,10
897,2,500,10
967,2,500,10
728,2,500,10
1075,2,500,10
756,2,500,10
739,2,500,10
1287,2,500,10
1266,2,500,10
1252,2,500,10
1152,2,500,10
1108,2,500,10
1317,2,500,10
1224,2,500,10
1000,2,500,10
1271,2,500,10
982,2,500,10
968,2,500,10
942,2,500,10
1038,2,500,10
1407,2,500,10
1119,2,500,10
1102,2,500,10
1086,2,500,10
987,2,500,10
751,2,500,10
574,2,500,10
871,2,500,10
853,2,500,10
791,2,500,10
718,2,500,10
478,2,500,10
673,2,500,10
582,2,500,10
438,2,500,10
1507,2,500,10
1271,2,500,10
1464,2,500,10
1383,2,500,10
1358,2,500,10
1071,2,500,10
1101,2,500,10
1070,2,500,10
1622,2,500,10
1301,2,500,10
1451,2,500,10
951,2,500,10
629,2,500,10
600,2,500,10
1198,2,500,10
1138,2,500,10
1125,2,500,10
836,2,500,10
755,2,500,10
1168,2,500,10
1058,2,500,10
929,2,500,10
880,2,500,10
815,2,500,10
753,2,500,10
736,2,500,10
969,2,500,10
1239,2,500,10
1013,2,500,10
720,2,500,10
1228,2,500,10
1069,2,500,10
955,2,500,10
829,2,500,10
1129,2,500,10
921,2,500,10
1143,2,500,10
774,2,500,10
706,2,500,10
681,2,500,10
651,2,500,10
644,2,500,10
504,2,500,10
1071,2,500,10
1005,2,500,10
908,2,500,10
1043,2,500,10
971,2,500,10
923,2,500,10
890,2,500,10
829,2,500,10
1186,2,500,10
1157,2,500,10
1108,2,500,10
1225,2,500,10
1113,2,500,10
777,2,500,10
1070,2,500,10
960,2,500,10
1082,2,500,10
1031,2,500,10
936,2,500,10
923,2,500,10
878,2,500,10
1012,2,500,10
949,2,500,10
747,2,500,10
635,2,500,10
588,2,500,10
700,2,500,10
1000,2,500,10
