92,2,500,10
126,2,500,10
265,2,500,10
261,2,500,10
250,2,500,10
331,2,500,10
392,2,500,10
386,2,500,10
396,2,500,10
389,2,500,10
491,2,500,10
352,2,500,10
304,2,500,10
465,2,500,10
451,2,500,10
435,2,500,10
331,2,500,10
329,2,500,10
556,2,500,10
478,2,500,10
462,2,500,10
601,2,500,10
527,2,500,10
508,2,500,10
750,2,500,10
687,2,500,10
668,2,500,10
559,2,500,10
511,2,500,10
493,2,500,10
463,2,500,10
529,2,500,10
613,2,500,10
594,2,500,10
483,2,500,10
405,2,500,10
292,2,500,10
214,2,500,10
535,2,500,10
293,2,500,10
753,2,500,10
706,2,500,10
385,2,500,10
304,2,500,10
670,2,500,10
512,2,500,10
417,2,500,10
332,2,500,10
305,2,500,10
227,2,500,10
613,2,500,10
597,2,500,10
501,2,500,10
729,2,500,10
712,2,500,10
679,2,500,10
647,2,500,10
260,2,500,10
348,2,500,10
331,2,500,10
319,2,500,10
255,2,500,10
219,2,500,10
325,2,500,10
168,2,500,10
208,2,500,10
486,2,500,10
1099,2,500,10
601,2,500,10
555,2,500,10
537,2,500,10
598,2,500,10
583,2,500,10
534,2,500,10
879,2,500,10
768,2,500,10
378,2,500,10
511,2,500,10
494,2,500,10
368,2,500,10
290,2,500,10
275,2,500,10
696,2,500,10
446,2,500,10
430,2,500,10
416,2,500,10
637,2,500,10
620,2,500,10
604,2,500,10
491,2,500,10
439,2,500,10
496,2,500,10
482,2,500,10
390,2,500,10
573,2,500,10
294,2,500,10
436,2,500,10
607,2,500,10
462,2,500,10
428,2,500,10
411,2,500,10
378,2,500,10
295,2,500,10
630,2,500,10
610,2,500,10
284,2,500,10
269,2,500,10
389,2,500,10
212,2,500,10
617,2,500,10
523,2,500,10
492,2,500,10
399,2,500,10
382,2,500,10
319,2,500,10
490,2,500,10
475,2,500,10
442,2,500,10
298,2,500,10
327,2,500,10
855,2,500,10
809,2,500,10
791,2,500,10
743,2,500,10
221,2,500,10
126,2,500,10
365,2,500,10
315,2,500,10
284,2,500,10
335,2,500,10
209,2,500,10
175,2,500,10
576,2,500,10
559,2,500,10
397,2,500,10
335,2,500,10
547,2,500,10
514,2,500,10
464,2,500,10
290,2,500,10
266,2,500,10
311,2,500,10
392,2,500,10
375,2,500,10
574,2,500,10
475,2,500,10
780,2,500,10
748,2,500,10
268,2,500,10
251,2,500,10
205,2,500,10
308,2,500,10
259,2,500,10
401,2,500,10
388,2,500,10
814,2,500,10
640,2,500,10
448,2,500,10
347,2,500,10
307,2,500,10
534,2,500,10
500,2,500,10
237,2,500,10
383,2,500,10
177,2,500,10
117,2,500,10
439,2,500,10
297,2,500,10
281,2,500,10
234,2,500,10
404,2,500,10
517,2,500,10
469,2,500,10
404,2,500,10
398,2,500,10
382,2,500,10
319,2,500,10
311,2,500,10
161,2,500,10
508,2,500,10
241,2,500,10
338,2,500,10
305,2,500,10
293,2,500,10
246,2,500,10
509,2,500,10
444,2,500,10
386,2,500,10
355,2,500,10
309,2,500,10
298,2,500,10
264,2,500,10
246,2,500,10
326,2,500,10
295,2,500,10
349,2,500,10
366,2,500,10
352,2,500,10
337,2,500,10
272,2,500,10
320,2,500,10
304,2,500,10
392,2,500,10
311,2,500,10
