103,2,500,10
179,2,500,10
239,2,500,10
424,2,500,10
362,2,500,10
729,2,500,10
834,2,500,10
740,2,500,10
707,2,500,10
712,2,500,10
707,2,500,10
660,2,500,10
752,2,500,10
657,2,500,10
847,2,500,10
722,2,500,10
703,2,500,10
653,2,500,10
541,2,500,10
1047,2,500,10
982,2,500,10
1025,2,500,10
1731,2,500,10
1664,2,500,10
1490,2,500,10
1367,2,500,10
1601,2,500,10
2154,2,500,10
1885,2,500,10
1978,2,500,10
2126,2,500,10
2078,2,500,10
2061,2,500,10
2046,2,500,10
1684,2,500,10
1651,2,500,10
1635,2,500,10
1540,2,500,10
1522,2,500,10
1428,2,500,10
1266,2,500,10
1984,2,500,10
2459,2,500,10
2411,2,500,10
2220,2,500,10
1968,2,500,10
1903,2,500,10
3054,2,500,10
2971,2,500,10
2891,2,500,10
2875,2,500,10
2861,2,500,10
2815,2,500,10
2688,2,500,10
2611,2,500,10
2548,2,500,10
3149,2,500,10
3051,2,500,10
3004,2,500,10
2971,2,500,10
2778,2,500,10
1145,2,500,10
2935,2,500,10
2918,2,500,10
2855,2,500,10
2039,2,500,10
2023,2,500,10
1975,2,500,10
1850,2,500,10
1767,2,500,10
1737,2,500,10
1674,2,500,10
1546,2,500,10
1482,2,500,10
1403,2,500,10
2839,2,500,10
2536,2,500,10
2455,2,500,10
2411,2,500,10
2265,2,500,10
2248,2,500,10
2233,2,500,10
1491,2,500,10
1429,2,500,10
501,2,500,10
3095,2,500,10
2968,2,500,10
2888,2,500,10
2696,2,500,10
2534,2,500,10
2522,2,500,10
2458,2,500,10
3171,2,500,10
3058,2,500,10
2916,2,500,10
2898,2,500,10
2835,2,500,10
2820,2,500,10
2785,2,500,10
2739,2,500,10
2675,2,500,10
2609,2,500,10
2544,2,500,10
2005,2,500,10
1988,2,500,10
1957,2,500,10
1860,2,500,10
1797,2,500,10
2445,2,500,10
2430,2,500,10
2365,2,500,10
2318,2,500,10
2192,2,500,10
2062,2,500,10
1934,2,500,10
2290,2,500,10
2210,2,500,10
2163,2,500,10
2115,2,500,10
1859,2,500,10
1700,2,500,10
1556,2,500,10
1508,2,500,10
1475,2,500,10
1412,2,500,10
1219,2,500,10
1202,2,500,10
1057,2,500,10
1041,2,500,10
907,2,500,10
2777,2,500,10
2683,2,500,10
2572,2,500,10
3475,2,500,10
3285,2,500,10
3124,2,500,10
2962,2,500,10
2900,2,500,10
2708,2,500,10
2357,2,500,10
2340,2,500,10
811,2,500,10
667,2,500,10
2325,2,500,10
2277,2,500,10
2263,2,500,10
2231,2,500,10
2134,2,500,10
2054,2,500,10
2040,2,500,10
1927,2,500,10
1861,2,500,10
1720,2,500,10
1606,2,500,10
1173,2,500,10
3855,2,500,10
3822,2,500,10
3776,2,500,10
3648,2,500,10
3631,2,500,10
3200,2,500,10
3105,2,500,10
2958,2,500,10
2909,2,500,10
2878,2,500,10
2847,2,500,10
2734,2,500,10
2687,2,500,10
1112,2,500,10
1017,2,500,10
2352,2,500,10
4267,2,500,10
4235,2,500,10
4205,2,500,10
4190,2,500,10
4093,2,500,10
4012,2,500,10
3917,2,500,10
3853,2,500,10
3581,2,500,10
3532,2,500,10
3307,2,500,10
3293,2,500,10
3166,2,500,10
3005,2,500,10
2876,2,500,10
2362,2,500,10
2298,2,500,10
2201,2,500,10
2154,2,500,10
2106,2,500,10
1978,2,500,10
1962,2,500,10
1848,2,500,10
1528,2,500,10
1465,2,500,10
950,2,500,10
888,2,500,10
654,2,500,10
2599,2,500,10
2569,2,500,10
2797,2,500,10
2670,2,500,10
2622,2,500,10
2813,2,500,10
2750,2,500,10
2702,2,500,10
2318,2,500,10
2093,2,500,10
2060,2,500,10
1886,2,500,10
1256,2,500,10
1208,2,500,10
1283,2,500,10
1249,2,500,10
1348,2,500,10
1317,2,500,10
1205,2,500,10
1194,2,500,10
1127,2,500,10
1113,2,500,10
953,2,500,10
735,2,500,10
3197,2,500,10
2314,2,500,10
2142,2,500,10
2093,2,500,10
1580,2,500,10
3165,2,500,10
3103,2,500,10
2976,2,500,10
2896,2,500,10
2879,2,500,10
2863,2,500,10
2736,2,500,10
2560,2,500,10
2526,2,500,10
2494,2,500,10
2794,2,500,10
2683,2,500,10
2493,2,500,10
2411,2,500,10
2394,2,500,10
2284,2,500,10
2269,2,500,10
1288,2,500,10
1206,2,500,10
1145,2,500,10
1125,2,500,10
1310,2,500,10
1200,2,500,10
1165,2,500,10
1121,2,500,10
1698,2,500,10
1666,2,500,10
1159,2,500,10
1126,2,500,10
2850,2,500,10
2725,2,500,10
2676,2,500,10
2613,2,500,10
2550,2,500,10
2486,2,500,10
2469,2,500,10
2439,2,500,10
2360,2,500,10
2342,2,500,10
2262,2,500,10
2165,2,500,10
2312,2,500,10
2247,2,500,10
2214,2,500,10
2166,2,500,10
2133,2,500,10
2118,2,500,10
2233,2,500,10
2138,2,500,10
1994,2,500,10
1930,2,500,10
1911,2,500,10
1898,2,500,10
1802,2,500,10
1770,2,500,10
1738,2,500,10
1675,2,500,10
1660,2,500,10
1530,2,500,10
1483,2,500,10
1352,2,500,10
1035,2,500,10
1003,2,500,10
1739,2,500,10
1946,2,500,10
1849,2,500,10
1721,2,500,10
1706,2,500,10
1184,2,500,10
1319,2,500,10
1223,2,500,10
1139,2,500,10
968,2,500,10
918,2,500,10
857,2,500,10
821,2,500,10
2336,2,500,10
2075,2,500,10
1228,2,500,10
1017,2,500,10
1077,2,500,10
1468,2,500,10
1403,2,500,10
1375,2,500,10
1340,2,500,10
1308,2,500,10
1117,2,500,10
4328,2,500,10
4214,2,500,10
4025,2,500,10
3944,2,500,10
3896,2,500,10
3878,2,500,10
3864,2,500,10
3465,2,500,10
3450,2,500,10
3081,2,500,10
1248,2,500,10
1056,2,500,10
2197,2,500,10
2148,2,500,10
2223,2,500,10
2110,2,500,10
1484,2,500,10
1340,2,500,10
620,2,500,10
570,2,500,10
820,2,500,10
756,2,500,10
3325,2,500,10
3262,2,500,10
3182,2,500,10
3056,2,500,10
3021,2,500,10
2844,2,500,10
2829,2,500,10
2814,2,500,10
2781,2,500,10
2006,2,500,10
1636,2,500,10
1700,2,500,10
1624,2,500,10
