109,2,500,10
114,2,500,10
100,2,500,10
85,2,500,10
94,2,500,10
65,2,500,10
84,2,500,10
82,2,500,10
75,2,500,10
73,2,500,10
96,2,500,10
93,2,500,10
72,2,500,10
92,2,500,10
103,2,500,10
124,2,500,10
117,2,500,10
102,2,500,10
118,2,500,10
138,2,500,10
135,2,500,10
155,2,500,10
85,2,500,10
147,2,500,10
149,2,500,10
134,2,500,10
99,2,500,10
133,2,500,10
89,2,500,10
90,2,500,10
237,2,500,10
147,2,500,10
183,2,500,10
272,2,500,10
208,2,500,10
182,2,500,10
144,2,500,10
112,2,500,10
255,2,500,10
161,2,500,10
277,2,500,10
134,2,500,10
123,2,500,10
209,2,500,10
128,2,500,10
112,2,500,10
191,2,500,10
208,2,500,10
227,2,500,10
161,2,500,10
106,2,500,10
193,2,500,10
131,2,500,10
229,2,500,10
215,2,500,10
208,2,500,10
161,2,500,10
157,2,500,10
143,2,500,10
189,2,500,10
172,2,500,10
159,2,500,10
142,2,500,10
129,2,500,10
169,2,500,10
195,2,500,10
172,2,500,10
157,2,500,10
280,2,500,10
247,2,500,10
289,2,500,10
303,2,500,10
291,2,500,10
277,2,500,10
339,2,500,10
278,2,500,10
247,2,500,10
183,2,500,10
217,2,500,10
213,2,500,10
310,2,500,10
200,2,500,10
342,2,500,10
189,2,500,10
276,2,500,10
263,2,500,10
395,2,500,10
365,2,500,10
246,2,500,10
291,2,500,10
284,2,500,10
298,2,500,10
391,2,500,10
458,2,500,10
409,2,500,10
378,2,500,10
447,2,500,10
435,2,500,10
204,2,500,10
331,2,500,10
270,2,500,10
188,2,500,10
460,2,500,10
425,2,500,10
298,2,500,10
396,2,500,10
286,2,500,10
444,2,500,10
413,2,500,10
366,2,500,10
332,2,500,10
269,2,500,10
351,2,500,10
593,2,500,10
420,2,500,10
616,2,500,10
489,2,500,10
513,2,500,10
497,2,500,10
677,2,500,10
710,2,500,10
788,2,500,10
743,2,500,10
629,2,500,10
663,2,500,10
379,2,500,10
350,2,500,10
633,2,500,10
698,2,500,10
557,2,500,10
426,2,500,10
492,2,500,10
220,2,500,10
580,2,500,10
548,2,500,10
483,2,500,10
467,2,500,10
243,2,500,10
535,2,500,10
307,2,500,10
213,2,500,10
200,2,500,10
350,2,500,10
334,2,500,10
798,2,500,10
686,2,500,10
574,2,500,10
398,2,500,10
380,2,500,10
364,2,500,10
269,2,500,10
381,2,500,10
364,2,500,10
279,2,500,10
702,2,500,10
700,2,500,10
589,2,500,10
384,2,500,10
357,2,500,10
439,2,500,10
425,2,500,10
409,2,500,10
378,2,500,10
217,2,500,10
475,2,500,10
303,2,500,10
324,2,500,10
392,2,500,10
411,2,500,10
489,2,500,10
484,2,500,10
420,2,500,10
401,2,500,10
490,2,500,10
472,2,500,10
465,2,500,10
435,2,500,10
478,2,500,10
511,2,500,10
461,2,500,10
610,2,500,10
565,2,500,10
503,2,500,10
459,2,500,10
619,2,500,10
604,2,500,10
544,2,500,10
622,2,500,10
511,2,500,10
496,2,500,10
775,2,500,10
677,2,500,10
735,2,500,10
656,2,500,10
545,2,500,10
768,2,500,10
753,2,500,10
721,2,500,10
673,2,500,10
594,2,500,10
707,2,500,10
584,2,500,10
618,2,500,10
571,2,500,10
553,2,500,10
539,2,500,10
598,2,500,10
405,2,500,10
647,2,500,10
685,2,500,10
444,2,500,10
541,2,500,10
622,2,500,10
494,2,500,10
644,2,500,10
470,2,500,10
491,2,500,10
441,2,500,10
699,2,500,10
652,2,500,10
771,2,500,10
691,2,500,10
675,2,500,10
624,2,500,10
492,2,500,10
608,2,500,10
760,2,500,10
879,2,500,10
847,2,500,10
819,2,500,10
916,2,500,10
959,2,500,10
901,2,500,10
900,2,500,10
761,2,500,10
714,2,500,10
467,2,500,10
760,2,500,10
685,2,500,10
