10,0,500,10
13,0,500,10
7,1,500,10
8,0,500,10
7,1,500,10
6,0,500,10
6,0,500,10
8,1,500,10
9,1,500,10
8,0,500,10
7,0,500,10
8,1,500,10
8,0,500,10
12,0,500,10
5,0,500,10
23,0,500,10
5,0,500,10
22,2,500,10
7,1,500,10
23,0,500,10
30,0,500,10
31,0,500,10
33,0,500,10
33,1,500,10
28,0,500,10
31,0,500,10
29,0,500,10
30,0,500,10
42,1,500,10
35,0,500,10
44,1,500,10
26,0,500,10
18,0,500,10
5,0,500,10
45,0,500,10
29,0,500,10
26,0,500,10
6,0,500,10
8,0,500,10
7,0,500,10
35,0,500,10
6,1,500,10
21,2,500,10
8,0,500,10
11,1,500,10
6,0,500,10
6,0,500,10
12,1,500,10
12,0,500,10
11,0,500,10
17,0,500,10
11,0,500,10
10,0,500,10
53,0,500,10
6,0,500,10
40,0,500,10
6,0,500,10
39,2,500,10
7,0,500,10
39,0,500,10
9,0,500,10
44,0,500,10
33,1,500,10
42,0,500,10
39,1,500,10
21,0,500,10
34,1,500,10
21,1,500,10
16,0,500,10
10,0,500,10
10,0,500,10
9,1,500,10
7,0,500,10
8,1,500,10
8,1,500,10
7,1,500,10
17,1,500,10
6,0,500,10
8,1,500,10
38,0,500,10
13,1,500,10
14,1,500,10
9,0,500,10
6,0,500,10
7,1,500,10
8,0,500,10
8,1,500,10
8,1,500,10
6,0,500,10
7,0,500,10
7,1,500,10
41,0,500,10
42,0,500,10
47,0,500,10
60,0,500,10
52,0,500,10
49,1,500,10
38,0,500,10
22,0,500,10
17,0,500,10
31,1,500,10
25,1,500,10
9,0,500,10
19,1,500,10
12,1,500,10
10,0,500,10
6,0,500,10
6,0,500,10
30,0,500,10
7,0,500,10
40,1,500,10
35,1,500,10
8,0,500,10
23,1,500,10
8,0,500,10
18,1,500,10
7,0,500,10
7,0,500,10
33,0,500,10
13,0,500,10
43,1,500,10
33,0,500,10
49,0,500,10
98,1,500,10
74,1,500,10
60,0,500,10
49,1,500,10
45,0,500,10
36,0,500,10
38,1,500,10
32,1,500,10
25,1,500,10
14,0,500,10
168,0,500,10
159,0,500,10
152,0,500,10
145,0,500,10
113,0,500,10
67,0,500,10
9,1,500,10
65,2,500,10
59,2,500,10
49,2,500,10
42,2,500,10
35,0,500,10
14,1,500,10
6,0,500,10
5,0,500,10
45,0,500,10
7,0,500,10
7,0,500,10
94,1,500,10
85,1,500,10
5,0,500,10
74,1,500,10
8,0,500,10
77,1,500,10
7,0,500,10
86,1,500,10
76,1,500,10
76,1,500,10
59,1,500,10
51,1,500,10
56,1,500,10
50,1,500,10
108,0,500,10
31,1,500,10
102,0,500,10
109,0,500,10
99,0,500,10
92,0,500,10
134,1,500,10
94,0,500,10
73,0,500,10
104,1,500,10
104,1,500,10
110,1,500,10
86,0,500,10
94,0,500,10
187,0,500,10
141,0,500,10
126,0,500,10
112,0,500,10
103,0,500,10
94,0,500,10
86,0,500,10
102,0,500,10
109,1,500,10
98,0,500,10
99,0,500,10
99,1,500,10
100,0,500,10
86,1,500,10
82,0,500,10
85,0,500,10
100,1,500,10
71,0,500,10
65,0,500,10
96,1,500,10
74,0,500,10
